Customer ID,Product ID1,Product ID2,Product ID3,Product ID4,Product ID5,Product ID6,Product ID7,ProductID8,Product ID9,Product ID10
939007,433660,433673,417295,433665,433663,433670,417280,410012,433669,429502
939138,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
939176,357322,410499,410490,242878,410506,391178,431480,429739,428971,431566
939351,417279,384318,370744,370758,370723,370736,370747,425778,384306,376230
939420,275903,275866,275768,275757,275898,275871,275781,275782,275941,275906
939446,426488,404971,404967,404965,404952,434680,426490,404955,404968,426478
939618,429493,364810,431290,270860,305995,67585,370758,431245,244912,430044
939709,391183,391193,429493,391184,398210,410506,397230,431480,315753,428978
939719,430932,430948,430925,430937,384293,430946,430944,430935,391193,430933
939749,410012,335620,431029,391200,415592,415578,415556,433816,415588,415589
939814,426488,410506,404955,404971,404967,426478,404965,426491,404952,426486
939859,335629,359676,315759,330813,329957,429285,398210,409338,411217,315753
939905,431029,431019,413880,431014,190192,369043,431015,431018,391178,430830
939918,428477,373239,343488,428472,428486,373236,343491,428473,428475,343487
940072,391183,397230,397233,397244,391184,371756,391173,330796,397218,391198
940210,391193,391200,391177,431355,391179,397230,431029,434136,391198,425112
940358,429493,429485,429482,429494,429503,429498,429499,429505,429479,429506
940431,343500,387062,431570,391193,431029,433645,343488,417279,429495,200390
940439,391183,429494,429487,329976,397230,429479,429488,384330,431014,431029
940477,391183,412821,431381,391174,430802,422105,431539,428056,430804,432129
940533,315731,315753,329979,329947,358688,330803,384330,431505,429238,315759
940812,275903,275768,275898,275866,275757,275781,275906,275871,391178,275941
940841,410012,335620,428978,243745,398198,243733,338092,398218,429506,383295
940936,429503,397233,397215,391187,391183,429488,429485,431480,397244,371756
940950,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
941108,362122,359677,242868,391200,433662,343488,330399,432126,430803,428993
941136,343499,428056,315753,407705,414074,362123,326039,428057,343474,428062
941224,435393,435435,435379,383513,337575,426105,261494,435428,435408,245260
941250,391183,429509,391193,433660,431343,433657,429501,156592,433665,429505
941309,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
941526,391193,391183,391178,391179,352980,428971,397215,428993,397225,391176
941697,391183,429493,391193,391184,398210,428978,431480,410506,315753,417279
941759,391178,329977,335629,409338,411217,298390,391179,371756,384330,329967
941809,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
941818,431014,431029,376234,384293,376238,422568,430043,425778,391183,429506
941955,391193,391178,391183,315759,352980,404967,358702,430804,410012,352993
941974,330803,431554,431543,433820,431548,433835,433645,358688,431555,431556
942164,343499,426797,404589,343500,330818,429495,428486,428993,391193,426800
942212,435435,435379,435393,383513,435396,435425,337583,435408,435383,337575
942310,417279,429493,432762,391184,330796,361631,156479,335624,129472,164362
942579,429498,370736,429499,417312,370723,429510,417295,429490,384318,429493
942654,431480,391178,429503,391185,428470,404967,343491,274424,410506,430814
942739,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
942756,391183,391176,391174,391191,430821,361631,433146,397233,431009,391198
942816,343500,429493,428971,391193,428993,404589,426821,410506,431029,429502
943286,373250,391184,391183,431376,397215,391193,242878,371771,352980,428971
943306,428553,428559,428594,428554,428556,428579,429999,428580,429995,430011
943315,433816,433845,433835,330796,387062,433830,201409,329977,433831,391184
943628,428594,429999,428553,428554,429985,428580,429995,427552,428556,429983
943636,369023,420259,369026,404971,393497,404952,432750,420266,420256,431015
943697,391193,391198,391178,397217,430821,430802,391176,391173,431341,429499
943760,391193,391183,391178,391179,352980,428971,397215,397225,428993,391176
943831,426488,404952,426491,404955,343488,404965,404967,426490,404971,426487
943906,343491,430802,391183,343488,431351,430823,428477,343497,343499,428472
944079,371756,371769,371762,391183,371753,352991,371746,397244,371766,383298
944128,431029,431014,343491,275871,275524,275903,275768,343477,423053,242878
944292,275799,425785,246513,243745,275789,246498,340195,275926,275903,429488
944333,434281,433665,433657,433669,433658,433670,433660,433673,433655,315753
944375,415578,415592,415593,415588,415528,415550,415613,422569,242878,429493
944411,429488,429493,429473,391183,429498,429494,429510,429505,429485,429487
944453,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
944501,330796,330818,330813,330803,329979,329977,384330,330816,429506,329967
944565,428477,428472,433633,433645,429479,429485,433632,429503,403320,428486
944754,391178,330803,315759,428965,315753,431379,329957,376234,330799,428987
944825,242873,242856,242857,242858,242871,243744,243745,242855,242872,243726
944828,343491,371756,371769,373235,371766,352996,371745,371746,371765,352990
944962,430823,387051,430821,430822,430829,430819,397218,431364,430804,431341
945011,391178,398210,259973,298390,410506,429479,358702,431354,418891,426479
945095,429488,429485,429473,429503,429482,429498,429494,429511,397215,429477
945119,429493,391183,391184,391193,398210,428978,417279,431480,315753,330796
945575,275741,410506,243733,243744,275903,225103,275740,391193,334430,275937
945618,359677,330399,242868,391200,343499,428477,430822,391184,275866,275757
945631,231334,231322,231306,231332,231308,231326,231310,429493,231319,431400
945886,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
946041,397233,391193,375622,397244,433606,391173,397230,403351,428966,428971
946051,243745,431480,275799,225103,415706,243733,231308,428470,275926,430814
946216,410012,411217,65305,431351,398210,48211,428978,298390,431014,431354
946348,428966,343500,428993,410506,428971,398203,426800,428965,429493,429510
946358,370723,370736,417312,384318,430037,428978,370758,387062,429498,429510
946368,343491,387051,430394,430409,430366,430823,430410,430399,373235,343484
946488,376234,425778,384293,428477,391178,376238,384308,376236,391183,428470
946530,391193,391178,315759,391183,404967,352980,358702,430804,410012,391176
946611,428486,343499,434278,426488,343488,435435,427479,434284,391193,435379
946633,431570,431566,330803,433633,433632,428965,429198,431556,431548,429474
946642,428256,432129,428250,428252,428965,428235,432126,404518,398198,363313
946708,431570,433645,397230,415706,371756,431211,418520,431543,427100,428503
946769,429488,429493,429485,429503,429482,429474,429494,429498,343500,429479
946815,335629,410014,330813,315759,315727,329957,330803,359676,429285,329953
946822,242877,330796,275871,242878,275903,428978,275866,275768,275514,242881
947000,432760,387048,429474,387062,329977,432765,417342,398203,371756,397215
947056,417279,429493,432762,391184,330796,428978,335624,361631,417312,156479
947137,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
947181,430821,431351,430803,387051,430829,430827,430802,430806,430820,430825
947349,431554,431570,429493,426817,431568,431567,431543,431564,426821,431548
947361,428971,428993,428983,375622,398203,428965,275903,242859,429500,430804
947387,430802,426488,371771,242878,410014,127764,429488,359676,330818,279088
947419,391193,391178,391183,315759,352980,404967,358702,430804,391176,410012
947430,429499,429506,429482,403353,430802,410012,343491,391183,242859,335624
947467,371769,371766,371762,371751,371761,371745,363824,431376,371749,371748
947629,391184,415706,259973,391194,391193,435435,389109,427783,245260,415707
947677,433816,433669,430803,410490,315753,430823,433657,410487,433658,432741
947688,431015,403320,384330,384325,422560,315753,393493,410371,329976,433665
947703,431548,429493,431554,329977,428993,431539,329947,426817,243745,426800
947772,417279,429493,432762,156479,164362,129472,335624,330796,361631,417312
947786,410490,410487,410506,410492,410507,431463,410502,431461,410510,391173
947795,410499,431480,410506,410507,410487,410490,410492,434284,410497,330796
947802,237832,275522,275538,251563,275532,432750,334321,275524,275536,242877
947826,431570,431029,433643,433632,433670,431556,433645,397215,431018,252871
947954,332642,428966,330796,375622,420256,397225,346081,432750,346084,431414
948152,397225,397230,397217,391200,431355,397233,391184,391179,433606,429198
948165,246513,425782,430564,430565,425785,425784,246514,310059,340195,362862
948176,391183,330818,343500,330796,379317,412008,431463,404967,434680,387041
948195,428978,430821,431463,434284,410506,433663,410499,434281,431461,430802
948455,397233,391179,371756,397215,397244,391173,397225,391185,391198,391183
948479,330796,330799,330801,329976,315759,329979,330818,429506,330812,330813
948561,427758,427772,427756,427771,427754,427765,427769,427768,427766,427755
948708,429488,387051,430394,430366,430564,430372,430370,430409,430399,430565
948778,343488,343485,373239,428477,428472,373250,343491,391191,343484,343497
948781,426800,391193,429494,358685,429485,429505,429503,429509,430823,429510
948864,315759,315753,329953,429499,245756,429482,429285,329947,429506,330799
948865,275903,426486,428993,426488,404971,434680,435435,415686,426485,415684
948976,433856,428477,315753,432762,343491,329967,435390,431841,430370,343503
948993,315753,432999,413881,417342,192002,369033,406452,384308,431024,404967
949064,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
949282,391194,431015,330818,329976,429509,410371,393497,417280,431011,391193
949441,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
949551,417279,391184,429493,373239,343485,330796,432762,371745,428978,428477
949676,391193,391183,391179,391178,430802,391198,391176,430821,397230,391200
949932,231308,262971,428983,252829,425104,428966,231334,262969,225103,426800
949992,429488,410014,343491,417342,431381,391194,429482,274424,432741,428966
949999,391183,391178,391174,429488,397230,231334,432750,315759,430372,343477
950181,429488,429473,391193,429485,429493,429482,429509,429479,429499,429505
950287,417342,417334,352993,398210,417343,417344,417328,363313,432765,417330
950326,429488,246514,340194,410499,434284,425782,391183,343500,425785,429511
950421,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
950434,391193,371769,352980,379284,384330,371766,408813,315753,371765,322842
950542,315753,330796,429495,420263,330818,371745,430821,246497,428984,429490
950602,329977,330813,329976,330796,329979,330816,384330,329967,330803,430821
950688,428486,383295,371769,371745,405944,343488,371770,383293,363826,398210
950807,417279,429493,432762,391184,330796,361631,335624,428978,156479,417312
950868,410014,363824,398198,431480,429285,398210,383293,375651,359676,409338
950893,370744,370723,417279,370758,384306,370747,429502,384318,398210,376246
951079,429503,343500,429483,429490,315753,429473,426797,330818,428993,431364
951186,231334,275740,429495,231308,275741,231326,231306,231310,231322,231332
951190,417342,417334,417319,417328,417338,417330,417344,432765,417343,417325
951255,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
951354,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
951355,433665,391191,431400,410371,393493,431396,391174,315753,431405,433663
951441,391183,429493,391193,391184,398210,410506,428978,431480,315753,397230
951551,243745,415706,431548,231308,275799,430828,430819,430826,417280,431539
951585,433665,410012,433663,433673,433662,433652,429509,433669,433655,433670
951683,431290,364810,431238,244912,371765,391193,364813,270860,431245,429493
951773,431480,398203,428993,330796,398210,410012,428971,417279,335620,428976
951893,391183,371756,371769,431362,387063,397215,329977,343500,352986,403351
951992,315753,335629,335624,387045,402558,431376,330813,402554,242872,413262
952081,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
952091,383293,398210,387045,387061,410014,425785,315753,429493,231310,431400
952240,410499,410490,410487,410507,410492,410502,391183,431480,410012,315753
952478,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
952573,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
952741,275871,275514,237832,275524,275903,275522,275764,413878,275768,275526
952816,426488,429238,431505,315759,433891,420260,433824,426490,411217,434215
952818,329979,330796,330803,315759,330813,329977,329976,330799,384325,330818
952937,329977,340194,425785,425782,246514,246498,246513,315753,340195,425786
953072,417279,429493,391184,432762,330796,428978,335624,361631,417312,431480
953225,426488,404968,332642,404967,426491,431290,426026,410371,400465,426490
953298,330796,391179,335629,391183,330818,329977,330816,391193,384330,397233
953329,391193,430821,242855,430803,430804,298396,315753,387062,242873,371765
953408,429493,429479,429499,391193,429501,298390,397230,429474,428965,432760
953560,391178,329947,359676,315759,411217,409338,429285,329955,329957,429263
953579,410506,429473,431019,420259,384325,425782,425785,425781,384330,329977
953754,427758,427756,427754,427771,427772,427769,427755,427760,427765,427759
953816,387051,373235,430819,245195,430803,415706,432762,337556,259973,432750
953982,275514,275871,275529,275522,275953,237832,413880,425784,275516,275513
954218,252871,252879,219234,252829,156592,429503,252856,252828,230790,252854
954220,435393,435435,383513,435379,435396,337583,426105,245260,337575,435425
954543,242878,275799,275903,373250,243728,242859,420337,275941,431029,275919
954694,410499,410490,410506,410487,410492,410502,434281,434284,431480,370723
955233,340194,420259,332642,370723,384318,370744,376246,370747,370758,230790
955271,433856,431836,428477,432762,315753,431841,387051,430370,343491,343503
955576,430804,391183,391178,275524,431029,315759,275871,431014,375622,411217
955597,330796,329976,429509,156593,431480,428971,335620,433662,330812,330803
955601,243733,243744,242873,276669,224838,242857,242861,242856,169017,242858
955633,343499,326039,362122,427479,243745,427477,428056,407705,414074,391193
955664,326039,428477,428971,283891,428056,431480,343499,376220,428057,283897
955820,410012,398203,383293,428978,429506,329977,425786,398210,246514,370758
955874,391184,391183,352996,391200,391187,329947,375622,373250,329955,371769
955928,391193,391183,391178,391179,428971,352980,397215,428993,397225,391176
956042,431463,410499,428978,410506,391173,431461,410492,410487,410507,391179
956090,330796,433835,433845,431548,433824,410371,431564,433822,329976,330803
956130,428477,329977,425778,428470,376234,384315,376236,384293,343488,428472
956251,429493,391183,391184,391193,398210,428978,417279,431480,315753,330796
956292,431290,67585,410490,410499,410507,410487,426488,409792,420256,431238
956500,329977,330813,329976,330796,329979,330816,384330,329967,330803,430821
956501,430821,391174,431029,430802,430830,435812,369033,410019,429511,434410
956539,433816,434278,391183,433835,429506,431566,330803,436261,429791,436203
956957,391178,391187,430803,409338,391193,431370,404589,410265,429488,429474
956981,391178,371762,371769,391183,391198,391179,352996,371766,391176,371756
956990,371769,352991,371770,352980,371762,352996,373235,363826,371766,387051
957019,433856,432762,342096,418892,418887,432127,310646,424228,431414,342103
957043,343500,417279,429510,429502,398210,432760,343503,429493,370736,426800
957070,391183,397215,397244,397230,397233,391198,431341,391187,391184,391178
957115,231322,231334,410371,429503,231326,231319,429495,231332,231310,231308
957290,275866,391193,384330,275903,275871,384325,275870,430821,275757,275768
957325,391193,391178,315759,391183,404967,352980,358702,430804,391176,410012
957495,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
957658,432125,412821,432109,432126,430830,329979,432107,428256,432111,432127
957799,373235,430803,432750,343491,387051,430819,371769,370291,391194,259973
957800,410499,410487,410507,410492,410506,410502,410512,431480,410510,410501
957910,413881,243728,242859,242877,275903,242881,190198,428971,243745,243723
957940,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
958063,391193,387061,391184,431341,375622,391179,335629,391187,431357,430803
958190,429493,429488,429506,429485,429473,410012,429479,429499,433835,429494
958247,429493,391183,391184,398210,391193,428978,417279,431480,315753,330796
958331,430823,343491,387051,430803,343477,430821,430829,430824,431365,430818
958367,431029,429503,431019,410371,423053,330796,391183,391174,315753,369033
958384,429505,429488,433660,429494,431396,429511,431351,431404,429485,429482
958519,417295,429499,417279,370723,376246,429502,433665,417280,391193,433673
958736,391174,237832,251563,275522,431014,275514,275871,275536,242877,275529
958804,330818,343500,410506,329967,429495,428993,275542,404952,430802,329979
959161,430932,430948,430935,430925,430937,430944,430946,430941,430923,430933
959371,343488,343499,343491,373236,373247,434284,434278,343503,343501,428486
959624,429493,417279,391184,330796,428978,431480,432762,315753,343485,398210
959649,330796,329979,330818,329977,330813,330816,330803,329967,384325,330799
959741,391183,430802,430821,430827,430822,391178,430803,430807,391193,375622
959858,315753,428993,429495,409360,387041,404589,428976,426797,410499,335629
959872,417279,370723,431480,428978,370736,384318,433665,370744,376246,430037
959893,231334,231306,433816,231322,231326,231332,275740,231319,231310,231308
960030,431014,431029,369033,391188,430806,431364,352980,391174,413880,391184
960041,417279,429493,391184,432762,428978,330796,431480,343485,373239,417312
960212,430823,430825,431376,430821,391184,430830,431029,431342,430803,397230
960292,343503,373250,373235,343485,343488,373247,373239,343477,428472,343478
960359,429511,431290,431245,431291,430044,431248,429493,305786,410014,305995
960442,433845,415585,415592,433824,415578,415684,415613,415528,415550,415588
960448,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
960457,343491,371766,371769,371747,397244,373250,371762,352980,371753,363824
960461,430802,391178,430821,398203,430803,430827,391193,375622,430823,428966
960609,330796,283891,433816,283872,436261,430821,425110,434025,425128,391176
960873,415578,415592,415556,430804,430821,415553,415550,433657,436261,415613
960884,428971,428993,431480,429502,429493,428976,330803,428965,429477,429485
961099,432762,435436,404951,435379,367469,434692,262968,435375,262966,261494
961288,343500,429510,429493,428993,426821,429503,429511,429487,429494,431568
961302,431351,430803,391179,387051,430823,391178,431341,431365,391175,430802
961386,343499,434284,431480,397230,433635,391174,429511,430830,410019,315753
961546,430935,430932,430803,435435,426488,430946,415607,156592,430937,430945
961594,404967,384325,315753,428871,231334,231332,431554,391193,431556,413881
961670,431548,431556,431554,431570,410499,431567,431566,431557,431015,431543
961762,283891,329977,283872,425110,330796,425132,405934,262969,429501,425128
961973,391193,243745,410371,243744,243733,417279,169017,276669,224838,156592
961996,391183,430802,430821,430827,430822,391178,430803,430807,391193,375622
962016,391183,430802,384318,410014,315753,391193,428978,359676,387062,370723
962058,391193,431480,397217,391198,391178,391173,391185,430821,335629,371759
962112,391193,430821,430823,430819,430803,430827,397230,430806,430829,391178
962327,429473,429482,429488,429485,429499,429479,426800,429503,429494,429500
962343,343503,343486,373239,343485,343488,428472,343491,373247,434278,387062
962420,330813,391198,391179,391193,391188,430827,417279,398221,429502,431365
962513,429327,433816,410371,429320,433645,431548,371762,431570,433824,391193
962570,391193,391183,391178,315759,352980,404967,358702,391176,430804,397225
962575,433856,391193,433865,415593,415553,387045,415578,415592,415528,433864
962689,358685,426491,404967,429238,330796,404955,358688,315753,404952,426487
962732,391183,391193,391179,391187,315759,410014,391198,431379,358702,410265
962797,391174,415578,430409,430394,415592,415588,433856,430410,430391,415584
962860,371769,371756,371766,352996,391183,371753,371746,371745,352980,383298
962936,436266,436203,436182,436262,436251,436183,436268,434025,434058,436204
962966,429487,330796,429503,429488,431015,330816,330818,315753,429505,429511
963117,362122,359677,329977,220562,275529,275871,380810,275524,330818,330399
963164,391193,391178,315759,391183,404967,352980,358702,430804,410012,391176
963207,431029,423053,431019,369033,429503,413878,242865,431004,391177,369043
963221,417334,428971,417320,428993,417342,391193,429493,432765,433660,431568
963277,430802,391176,430803,430823,391179,430825,430830,391188,430804,430829
963379,391178,426488,404967,391179,404971,434680,404955,426490,404952,404965
963418,391193,391183,391178,315759,352980,404967,358702,391176,430804,397225
963464,391183,391193,429493,391184,398210,410506,397230,428978,431480,315753
963479,428477,425778,376234,376238,376220,428470,384293,376236,384308,376230
963519,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
963558,430409,430394,433856,415578,430391,430410,415588,430370,430399,415584
963635,376238,425778,376234,428477,376220,384293,384308,391183,376214,391178
963813,428477,428056,428470,432977,431480,432995,433658,428486,430819,430804
963826,357777,431326,246514,362122,431029,431570,288770,367587,238534,129473
963875,431019,431014,315753,369033,433665,428477,428470,431029,422560,391193
963991,391193,391183,391178,352980,391179,428971,397225,397215,391176,315759
964136,391193,433643,422110,422120,418892,429499,422115,432107,432746,417279
964169,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
964274,343499,391183,434289,429791,258704,425892,410507,428586,428057,428566
964456,429488,434281,434284,343488,431014,373239,429503,434278,410499,410012
964457,420259,431568,364810,364804,420256,270860,420263,420170,244912,332642
964559,391193,391183,391178,352980,391179,428971,397215,397225,391176,315759
964838,431554,431539,431566,431556,431564,431568,431543,431557,431567,433645
964845,430826,426800,431539,431546,429509,430822,430823,430803,431548,430819
964863,391183,397215,433606,397225,397230,371756,391184,391178,352996,391200
965049,370736,417279,429510,428978,370758,370744,384318,417312,432760,429502
965132,397230,397215,391183,391173,397225,391198,433606,371756,433146,391174
965172,430941,431238,431290,430932,430944,430946,244912,430929,431291,425001
965312,431480,428978,431463,409570,409338,410499,391193,358473,420256,417280
965370,275903,283891,275768,432762,275898,275866,275941,275782,275781,275757
965470,343491,343477,373250,431351,343488,343484,343500,422113,343503,422111
965519,417279,429493,432762,391184,361631,330796,156479,335624,129472,164362
965561,243745,243744,242873,276669,242861,431029,242857,242855,242858,343500
965827,329947,384330,429285,434215,429250,315763,411217,298402,330799,409930
965935,420256,330818,430821,420259,404970,369026,426817,409338,426478,420266
965958,428056,431480,252871,433658,428058,428048,219234,230790,192002,252879
966099,432758,432765,417342,431376,398203,417325,387062,432760,429499,343486
966167,391193,431014,315753,430018,433660,433665,433673,417334,430051,391184
966241,435435,383513,435393,435425,426105,435396,337583,435408,245260,435436
966296,428486,373239,343488,343499,428472,428473,373244,343486,343497,428477
966382,315753,111427,429495,431290,343491,371765,403345,391184,330809,364810
966507,431480,429493,426488,404967,431376,410499,329977,410487,410507,330813
966539,417279,429493,432762,391184,330796,428978,335624,361631,417312,156479
966576,429488,429494,429493,429482,429473,429505,429503,429499,429479,429511
966730,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
966898,275903,275757,275898,275866,275941,275871,275781,275906,275782,275767
966937,315753,429285,391187,329947,431364,429495,329977,429503,429487,330816
966972,391193,391183,391178,352980,315759,404967,358702,391176,397225,430804
967030,431029,428477,391200,391184,428470,435475,329977,431383,384315,426816
967087,428056,425104,359676,343474,371769,428057,335624,404971,429511,428060
967146,429493,391184,417279,398210,428978,391183,431480,330796,315753,410506
967292,417279,429493,432762,391184,361631,156479,330796,335624,129472,164362
967387,246513,246514,425782,310059,246498,362862,425785,340194,340195,425786
967419,431014,431029,275871,275524,237832,275522,275538,275903,275532,251563
967639,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
967852,426488,391200,397218,391179,430802,430803,436884,415556,387061,434215
967862,431029,243745,431014,431025,431030,242873,369026,243733,369033,369039
967921,391193,391183,391178,352980,315759,404967,358702,397225,391176,391179
968057,393493,434692,391193,404952,275941,275866,432762,393497,275757,422113
968134,429493,391184,417279,398210,428978,391183,431480,330796,315753,410506
968169,391179,391184,431341,387061,375622,391198,391177,391178,391183,430803
968223,371769,371762,371766,371770,371761,397225,371756,371747,352996,371753
968264,428993,343500,428971,429495,428976,404589,429502,426800,429490,429483
968284,370723,410506,417279,429510,433665,431480,433663,343500,434436,433669
968294,371759,343500,371769,373235,371746,428477,371762,352980,352990,371745
968440,275903,275768,275871,275524,275757,275898,275866,275941,343499,275764
968461,433816,415592,415578,415588,415556,335620,415585,433824,415550,415528
968492,343491,432760,429499,343477,428966,422110,420333,405944,343485,422112
968515,364810,362122,409360,343488,270860,416774,364813,67585,420170,431290
969081,343485,373239,428472,428477,428478,343488,343503,343497,373236,428486
969209,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
969221,391193,343499,410014,391189,428472,341904,425895,373239,425884,225207
969290,428477,343488,373236,373239,428472,428473,343497,343499,428475,428469
969301,433669,391184,434284,433665,417279,398218,433670,432760,429511,434436
969349,428470,373239,432762,343488,343500,391178,315753,343503,428472,432760
969429,283891,426488,283872,425132,262969,426479,425112,262966,262971,425128
969437,429493,391183,391184,398210,428978,417279,431480,391193,315753,330796
969455,428472,428477,343485,343499,343488,428486,373236,343503,343497,428473
969507,433665,370723,433669,432760,430037,429499,429493,433663,434436,417297
969518,435435,426488,435379,433086,245260,335629,430803,435393,383513,429493
969565,433665,434281,433669,387062,417279,433660,433655,417297,434436,433673
969597,391193,391183,391178,315759,352980,404967,358702,391176,430804,397225
969638,426488,426491,404965,404951,435435,431290,404952,432762,435379,391193
969735,428594,429999,428553,429995,428559,429985,428579,428554,430000,429993
969749,391193,391178,315759,391183,352980,404967,358702,430804,410012,352993
969793,428993,428971,429493,343500,330818,329977,429483,428966,429473,330813
969930,376234,384293,425778,384308,376220,428477,391193,430821,376236,425759
969995,417279,429493,432762,391184,330796,361631,156479,335624,129472,164362
970069,393497,420259,369026,359676,431015,420263,417280,329976,398198,420266
970146,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
970178,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
970200,428971,428993,432750,428966,429493,429488,275542,429509,431568,429482
970260,231334,420259,431568,275740,231306,410371,364810,275741,431548,270860
970388,315753,242873,242864,242871,298402,359676,242855,275541,242856,334428
970407,417279,429493,391184,432762,330796,428978,361631,335624,417312,343485
970651,315753,433665,433663,433669,433660,433673,433652,433670,433674,433649
970705,429493,391184,417279,391183,398210,428978,431480,330796,315753,410506
970809,398210,387062,417279,431362,431470,391184,431341,433665,417312,430037
971016,156592,353315,309648,353325,156600,330796,428978,253303,252856,391194
971030,315753,410012,329947,358688,330799,329979,358685,384330,431004,420260
971036,433816,433824,387062,433835,415670,335620,415585,433822,434281,431538
971141,384330,352980,371769,383298,371756,429488,330796,329979,431376,387051
971392,391178,431379,428256,376214,428259,433876,376234,412795,384308,428470
971416,429495,426478,391193,410506,420266,426488,429479,404967,330800,420256
971842,422560,433645,433633,403320,431570,420263,433632,431015,431014,429490
971845,409570,429327,428978,429495,387062,428993,350065,428975,429320,428486
971852,426800,431029,329977,369033,369026,420259,391189,430830,404589,391193
971901,315753,411217,330818,330799,384330,330816,330796,329979,340194,330813
971918,429488,429503,429505,429493,429482,429473,429499,429509,429479,429511
972107,391183,358688,431570,433626,431715,403320,433645,358685,373250,335631
972218,426800,391193,429509,430826,384315,329977,431029,329958,430819,430824
972236,335624,330813,410014,409338,428993,391200,391198,410012,428971,315727
972298,427758,427772,429485,427771,427765,427768,427754,329979,431721,429488
972451,428486,398203,410371,383293,417279,387062,383295,410506,410490,370758
972545,417342,417334,417338,417328,417319,417343,417330,417344,432765,433657
972757,410014,370736,370744,429487,370723,376224,359676,358702,370747,384306
972805,429493,391193,426800,426818,426816,429485,429482,428971,429479,429474
972831,428477,373239,343503,428486,428472,343500,343491,373236,343497,373235
973085,315753,329947,429285,329955,329977,329953,425785,429250,429252,429511
973143,433665,433663,433660,433657,433670,433673,433674,434420,433652,433658
973159,391183,391178,391191,391174,343499,430821,343485,417342,430802,391179
973250,425782,246514,340194,425785,425786,246513,340195,246498,392835,391183
973281,391193,391183,391178,315759,352980,404967,358702,430804,391176,397225
973314,397217,373239,429506,429499,391198,373247,391193,429483,391178,384308
973443,431570,433645,433633,429479,431566,431548,403320,431564,429198,433635
973467,429493,426800,433816,384325,384318,417279,391193,410371,398221,434436
973843,391193,410371,169017,243745,224838,243744,426797,426800,369033,276669
973886,384330,404967,420259,431015,426491,431290,434680,358702,430564,391174
973935,417320,417342,433673,417334,417319,417330,433657,433663,417328,417344
973952,428256,432129,428250,432125,432111,432109,431029,431611,432127,428232
974237,433663,433665,433673,433670,417320,433657,433660,433669,433652,387062
974242,431351,424228,424241,343478,424222,427543,342103,416827,428553,417324
974284,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
974397,391183,371762,371769,352996,330796,405944,376234,384293,370291,405940
974398,431351,432746,406452,275529,406492,433816,275866,430818,418886,422110
974623,429488,329947,429473,330813,329977,429482,429485,329953,411186,429285
974627,432765,430825,413881,373250,430821,387051,391187,391188,391193,397230
974767,428971,275768,275871,428993,275781,275866,275906,275757,275941,391178
974789,433663,315753,433669,433673,433660,433657,433670,433674,433652,431405
974840,335629,426488,315753,433642,431570,431556,391193,431376,431463,413881
974844,431480,410506,410499,431463,434284,410490,410492,426488,410507,343500
974883,391183,429493,391193,391184,398210,428978,431480,417279,315753,410506
975141,397230,391184,352980,431376,371756,430823,397233,387051,431364,403351
975310,384330,420263,431015,410371,369026,426817,397217,335629,387051,369016
975364,391183,391184,417342,417343,432765,376234,397215,433657,432750,376220
975457,431029,429503,429487,431014,242878,422571,433657,413876,242877,242859
975519,391183,429493,391193,391184,398210,410506,428978,431480,397230,315753
975571,431029,431014,391200,431009,431018,431024,391189,413880,431026,369043
975741,428486,431480,428470,330796,428477,373239,315753,428978,417279,424863
976074,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
976175,391193,329977,432765,343500,428993,417334,336088,391194,242858,412008
976274,330803,410265,369026,433820,429506,420259,329976,433645,431025,393493
976336,243745,420259,364804,369026,335629,393497,420256,364805,370723,417280
976427,431019,431014,431029,369033,413878,384308,242865,391174,413880,391188
976736,391183,397233,397215,391187,371756,397244,429503,391193,430825,391184
976762,329977,391184,398210,428993,431362,431364,431341,358688,329947,391200
976766,246513,310059,425785,428477,246498,425786,425778,376234,315753,340195
